GRB_name 	 redshift 	 mid_time (s) 	 mid_time- (s) 	 mid_time+ (s) 	 flux [erg.cm-2.s-1 (X) or mJy (opt/IR, radio)] 	 flux_err 	 type of point (detection,extrap,UL) 	 filter 
091020 	 -1.000000 	 114.683252 	 114.551294 	 114.815362 	 1.006826e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 114.947624 	 114.815362 	 115.080039 	 1.001031e-09 	 1.535637e-10 	 3 	 X 
091020 	 -1.000000 	 115.212606 	 115.080039 	 115.345326 	 9.952931e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 115.478198 	 115.345326 	 115.611224 	 9.896119e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 115.744403 	 115.611224 	 115.877736 	 9.839869e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 116.011222 	 115.877736 	 116.144861 	 9.784176e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 116.278655 	 116.144861 	 116.412603 	 9.729035e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 116.546705 	 116.412603 	 116.680962 	 9.674441e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 116.815373 	 116.680962 	 116.949939 	 9.620388e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 117.084660 	 116.949939 	 117.219537 	 9.566872e-10 	 1.426145e-10 	 3 	 X 
091020 	 -1.000000 	 117.354568 	 117.219537 	 117.489755 	 9.513888e-10 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 117.625098 	 117.489755 	 117.760597 	 9.461429e-10 	 -1.000000e-32 	 0 	 X 
